id,repo,issue_key,category,severity,title,status,detected_at,detected_by,evidence_summary,root_cause,fix_summary,fixed_at,fix_commits_json,validation_summary,source_refs_json,created_at,updated_at
661,vault-envrc-generator,codex_feedback,codex_feedback,medium,"Codex review feedback issue",fixed,2026-05-29T15:11:47+00:00,"derived from tracker events/validations","Triggered Codex after rollout/security/lint fixes via ggg pr codex-trigger --wait-for-auto 30s; evidence saved under sources/16-ggg-codex-trigger-rollout-fixes-*","Current-head Codex review feedback required a follow-up commit or retrigger before readiness.","Merged PR #9 with merge commit a7df61047f4536c726122f0412391a6444328c78 after ggg ready/codex evidence.",2026-05-29T15:51:56+00:00,"[""28093329"", ""a7df61047f4536c726122f0412391a6444328c78""]","","[""events:669"", ""events:698"", ""events:702"", ""events:709""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
662,vault-envrc-generator,general_rollout,general_rollout,medium,"General rollout issue or notable event",fixed,2026-05-29T15:51:56+00:00,"derived from tracker events/validations","merged with merge commit a7df61047f4536c726122f0412391a6444328c78","Derived from rollout tracker events.","merged with merge commit a7df61047f4536c726122f0412391a6444328c78",2026-05-29T15:51:56+00:00,"[""a7df61047f4536c726122f0412391a6444328c78""]","","[""events:708""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
663,vault-envrc-generator,glazed_lint,glazed_lint,high,"Glazed CLI policy or analyzer issue",fixed,2026-05-29T01:26:33+00:00,"derived from tracker events/validations","Added glazed-lint + publish-docs.","The Glazed analyzer target, version, package coverage, or allow-path policy did not match the repository's CLI code.","Added glazed-lint + publish-docs.",2026-05-29T01:26:33+00:00,"[""5b76f022"", ""88f10102""]","","[""events:497"", ""events:694"", ""events:705""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
664,vault-envrc-generator,govulncheck,govulncheck,high,"Go vulnerability scan issue",observed,2026-05-29T14:42:15+00:00,"derived from tracker events/validations","Pushed security/lint rollout fix e8102005; local govulncheck/gosec or lint validations passed for the touched failure class.","A vulnerable module version or Go toolchain mismatch caused govulncheck to fail.","Pushed security/lint rollout fix e8102005; local govulncheck/gosec or lint validations passed for the touched failure class.",,"[""e8102005""]","","[""events:644""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
665,vault-envrc-generator,local_validation,local_validation,medium,"Local validation issue",fixed,2026-05-29T01:11:38+00:00,"derived from tracker events/validations","pass: GOWORK=off go test ./...","A local validation command failed or warned and required follow-up before progressing.","pass: GOWORK=off go test ./... — ",2026-05-29T01:11:38+00:00,[],"pass: GOWORK=off go test ./...","[""events:471"", ""validations:157""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
666,vault-envrc-generator,logcopter_generation,logcopter_generation,high,"Logcopter generation/check issue",fixed,2026-05-29T01:11:38+00:00,"derived from tracker events/validations","pass: make logcopter-check","Generated logcopter files or logcopter generate/check package lists were missing, stale, ignored, or inconsistent.","pass: make logcopter-check — ",2026-05-29T01:11:38+00:00,[],"pass: make logcopter-check","[""events:470"", ""validations:156""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
667,vault-envrc-generator,workflow_yaml,workflow_yaml,high,"GitHub workflow structure or main workflow execution issue",fixed,2026-05-29T13:13:23+00:00,"derived from tracker events/validations","P1 pass: repaired malformed push.yml where present and bumped glazed-lint analyzer pin to v1.3.6 where needed.","Workflow steps were malformed, incomplete, or behaved differently on main than the rollout expected.","Verified post-merge main Go/lint/security rollout workflows succeeded; unrelated secret scanning failures ignored.",2026-05-29T15:55:37+00:00,"[""b91488d9""]","","[""events:564"", ""events:674"", ""events:720"", ""events:735""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
668,vm-system,codex_feedback,codex_feedback,medium,"Codex review feedback issue",observed,2026-05-28T22:14:42+00:00,"derived from tracker events/validations","Forced fresh Codex after addressing stale Makefile feedback.","Current-head Codex review feedback required a follow-up commit or retrigger before readiness.","",,[],"","[""events:212""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
669,vm-system,general_rollout,general_rollout,medium,"General rollout issue or notable event",fixed,2026-05-28T22:19:25+00:00,"derived from tracker events/validations","merged with merge commit 84d58b875f70698dba156c136eefa0f55fd588ce","Derived from rollout tracker events.","merged with merge commit 84d58b875f70698dba156c136eefa0f55fd588ce",2026-05-28T22:19:25+00:00,"[""84d58b875f70698dba156c136eefa0f55fd588ce""]","","[""events:217""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
670,vm-system,local_validation,local_validation,medium,"Local validation issue",fixed,2026-05-28T22:07:41+00:00,"derived from tracker events/validations","pass: GOWORK=off go test ./...","A local validation command failed or warned and required follow-up before progressing.","pass: GOWORK=off go test ./... — ",2026-05-28T22:07:41+00:00,[],"pass: GOWORK=off go test ./...","[""events:203"", ""validations:74""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
671,vm-system,logcopter_generation,logcopter_generation,high,"Logcopter generation/check issue",fixed,2026-05-28T22:07:41+00:00,"derived from tracker events/validations","Opened B5 logcopter prerequisite PR before xgoja/API work.","Generated logcopter files or logcopter generate/check package lists were missing, stale, ignored, or inconsistent.","pass: GOWORK=off go test ./... — after logcopter generation target fix",2026-05-28T22:14:31+00:00,[],"pass: make logcopter-check; pass: make logcopter-generate && make logcopter-check; pass: GOWORK=off go test ./...","[""events:201"", ""events:202"", ""validations:73"", ""events:209"", ""events:210"", ""events:211"", ""validations:78"", ""validations:79""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
672,vm-system,release_or_main_verification,release_or_main_verification,medium,"Release or post-merge main verification issue",observed,2026-05-28T22:07:41+00:00,"derived from tracker events/validations","warn: ggg release preflight --repo . --output json — no GoReleaser config present","Post-merge or release verification required additional workflow observation or repair.","",,[],"warn: ggg release preflight --repo . --output json; warn: ggg release preflight --repo . --output json","[""events:204"", ""validations:75"", ""events:218"", ""events:251"", ""validations:90""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
673,voyage,glazed_lint,glazed_lint,high,"Glazed CLI policy or analyzer issue",observed,2026-05-28T19:39:01+00:00,"derived from tracker events/validations","skip: make glazed-lint — not a Glazed lint candidate / target absent","The Glazed analyzer target, version, package coverage, or allow-path policy did not match the repository's CLI code.","",,[],"skip: make glazed-lint","[""events:4"", ""validations:2""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
674,voyage,local_validation,local_validation,medium,"Local validation issue",observed,2026-05-28T19:39:01+00:00,"derived from tracker events/validations","fail: GOWORK=off go test ./... — pre-existing cmd/voyage compile errors","A local validation command failed or warned and required follow-up before progressing.","",,[],"fail: GOWORK=off go test ./...","[""events:5"", ""validations:3""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
675,voyage,logcopter_generation,logcopter_generation,high,"Logcopter generation/check issue",observed,2026-05-28T19:39:01+00:00,"derived from tracker events/validations","pass: make logcopter-check — target passes; Makefile emits pre-existing doc/vhs glob warning","Generated logcopter files or logcopter generate/check package lists were missing, stale, ignored, or inconsistent.","",,[],"pass: make logcopter-check","[""events:3"", ""validations:1""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
676,web-agent-example,glazed_lint,glazed_lint,high,"Glazed CLI policy or analyzer issue",fixed,2026-05-29T01:26:35+00:00,"derived from tracker events/validations","Added glazed-lint + publish-docs.","The Glazed analyzer target, version, package coverage, or allow-path policy did not match the repository's CLI code.","PR merged (logcopter + glazed-lint + publish-docs).",2026-05-29T12:04:13+00:00,[],"","[""events:498"", ""events:516""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
677,web-agent-example,local_validation,local_validation,medium,"Local validation issue",fixed,2026-05-29T01:12:09+00:00,"derived from tracker events/validations","pass: GOWORK=off go test ./...","A local validation command failed or warned and required follow-up before progressing.","pass: GOWORK=off go test ./... — ",2026-05-29T01:12:09+00:00,[],"pass: GOWORK=off go test ./...","[""events:474"", ""validations:159""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
678,web-agent-example,logcopter_generation,logcopter_generation,high,"Logcopter generation/check issue",fixed,2026-05-29T01:12:09+00:00,"derived from tracker events/validations","pass: make logcopter-check","Generated logcopter files or logcopter generate/check package lists were missing, stale, ignored, or inconsistent.","pass: make logcopter-check — ",2026-05-29T01:12:09+00:00,[],"pass: make logcopter-check","[""events:473"", ""validations:158""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
679,web-agent-example,workflow_yaml,workflow_yaml,high,"GitHub workflow structure or main workflow execution issue",fixed,2026-05-29T12:09:23+00:00,"derived from tracker events/validations","Main lint pass. push.yml FAILED on main - glazed-lint step may be broken","Workflow steps were malformed, incomplete, or behaved differently on main than the rollout expected.","pass: main push.yml https://github.com/go-go-golems/web-agent-example/actions/runs/26638009431 — Latest main push workflow succeeded at 3d0454dd2abe253d197f4ce8ad42ca0e0a6be9de.",2026-05-29T12:59:55+00:00,"[""26638009431"", ""3d0454dd2abe253d197f4ce8ad42ca0e0a6be9de""]","pass: main push.yml https://github.com/go-go-golems/web-agent-example/actions/runs/26638009431","[""events:523"", ""events:527"", ""events:532"", ""events:539"", ""events:540"", ""validations:165""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
680,zine-layout,general_rollout,general_rollout,medium,"General rollout issue or notable event",fixed,2026-05-29T14:04:39+00:00,"derived from tracker events/validations","merged with merge commit e00890279f77a75fe99852a949817ee8eb36284d","Derived from rollout tracker events.","merged with merge commit e00890279f77a75fe99852a949817ee8eb36284d",2026-05-29T14:04:39+00:00,"[""e00890279f77a75fe99852a949817ee8eb36284d""]","","[""events:610""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
681,zine-layout,glazed_lint,glazed_lint,high,"Glazed CLI policy or analyzer issue",fixed,2026-05-29T01:26:36+00:00,"derived from tracker events/validations","Added glazed-lint + publish-docs.","The Glazed analyzer target, version, package coverage, or allow-path policy did not match the repository's CLI code.","P1 follow-up: fixed zine-layout golangci-lint backlog; local golangci-lint, make glazed-lint, and GOWORK=off go test ./... passed.",2026-05-29T13:53:41+00:00,[],"","[""events:499"", ""events:596""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
682,zine-layout,local_validation,local_validation,medium,"Local validation issue",fixed,2026-05-29T01:12:52+00:00,"derived from tracker events/validations","pass: GOWORK=off go test ./...","A local validation command failed or warned and required follow-up before progressing.","pass: GOWORK=off go test ./... — ",2026-05-29T01:12:52+00:00,[],"pass: GOWORK=off go test ./...","[""events:477"", ""validations:161""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
683,zine-layout,logcopter_generation,logcopter_generation,high,"Logcopter generation/check issue",fixed,2026-05-29T01:12:52+00:00,"derived from tracker events/validations","pass: make logcopter-check","Generated logcopter files or logcopter generate/check package lists were missing, stale, ignored, or inconsistent.","pass: make logcopter-check — ",2026-05-29T01:12:52+00:00,[],"pass: make logcopter-check","[""events:476"", ""validations:160""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
684,zine-layout,workflow_yaml,workflow_yaml,high,"GitHub workflow structure or main workflow execution issue",fixed,2026-05-29T13:13:23+00:00,"derived from tracker events/validations","P1 pass: repaired malformed push.yml where present and bumped glazed-lint analyzer pin to v1.3.6 where needed.","Workflow steps were malformed, incomplete, or behaved differently on main than the rollout expected.","Verified main push golang-pipeline/golangci workflows succeeded after merge; unrelated security/dependency scanning alerts, where present, remain separate.",2026-05-29T14:11:28+00:00,[],"","[""events:565"", ""events:623""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
